season,episode,speaker,symptom,test,drug,procedure,intent,diagnosis_stage,sarcasm,emotion,organ,correct_prediction,model_prediction,text,medical_entities,symptom_list,test_list,drug_list,procedure_list,organ_list,near_dup_cluster,source_intent,source_emotion,source_diagnosis_stage,prev_text_1,prev_text_2,feature_text,is_augmented
6,16,Thirteen,,,,,hipotez,kesin_tanı,0,nötr,beyin,,Serebeller Şistosomiyazis Gecikmiş Aşırı Duyarlılık Alerjisi,"Vücut dışı deneyimler,"" temporoparietal kavşakta duyusal aşırı yüklenme ile tetiklenebilir.","[{""text"": ""temporoparietal kavşak"", ""type"": ""Anatomy""}]",,,,,beyin,,hipotez,nötr,kesin_tanı,MRA'da anevrizma ya da arteriyel veya venöz malformasyon yok.,İktal arası EEG senkron deşarj göstermedi.,"[SPEAKER=Thirteen] [ORGAN=beyin] [PREV=İktal arası EEG senkron deşarj göstermedi. || MRA'da anevrizma ya da arteriyel veya venöz malformasyon yok.] [TEXT=Vücut dışı deneyimler,"" temporoparietal kavşakta duyusal aşırı yüklenme ile tetiklenebilir.]",False
6,16,Foreman,,"MRI, MRA",,,açıklama,kesin_tanı,0,nötr,beyin,,Serebeller Şistosomiyazis Gecikmiş Aşırı Duyarlılık Alerjisi,"Temporoparietal kavşak MRI,"" MRA ve tam vücut taramasında temizdi.","[{""text"": ""MRI"", ""type"": ""Test""}, {""text"": ""MRA"", ""type"": ""Test""}]",,"MRI, MRA",,,beyin,,değerlendirme,nötr,kesin_tanı,"Vücut dışı deneyimler,"" temporoparietal kavşakta duyusal aşırı yüklenme ile tetiklenebilir.",MRA'da anevrizma ya da arteriyel veya venöz malformasyon yok.,"[SPEAKER=Foreman] [TEST=MRI, MRA] [ORGAN=beyin] [PREV=MRA'da anevrizma ya da arteriyel veya venöz malformasyon yok. || Vücut dışı deneyimler,"" temporoparietal kavşakta duyusal aşırı yüklenme ile tetiklenebilir.] [TEXT=Temporoparietal kavşak MRI,"" MRA ve tam vücut taramasında temizdi.]",False
6,16,House,,bilişsel görüntüleme,,,diğer,kesin_tanı,0,nötr,beyin,,Serebeller Şistosomiyazis Gecikmiş Aşırı Duyarlılık Alerjisi,Bilişsel örüntü tanıma programına ihtiyacımız var. Onun zihninde neler olduğunu anlamamız gerekiyor.,"[{""text"": ""bilişsel görüntüleme"", ""type"": ""Test""}]",,bilişsel görüntüleme,,,beyin,,diğer,nötr,kesin_tanı,"Temporoparietal kavşak MRI,"" MRA ve tam vücut taramasında temizdi.","Vücut dışı deneyimler,"" temporoparietal kavşakta duyusal aşırı yüklenme ile tetiklenebilir.","[SPEAKER=House] [TEST=bilişsel görüntüleme] [ORGAN=beyin] [PREV=Vücut dışı deneyimler,"" temporoparietal kavşakta duyusal aşırı yüklenme ile tetiklenebilir. || Temporoparietal kavşak MRI,"" MRA ve tam vücut taramasında temizdi.] [TEXT=Bilişsel örüntü tanıma programına ihtiyacımız var. Onun zihninde neler olduğunu anlamamız gerekiyor.]",False
6,16,Foreman,,LDH izoenzim,,,açıklama,kesin_tanı,0,nötr,beyin,,Serebeller Şistosomiyazis Gecikmiş Aşırı Duyarlılık Alerjisi,MRI pineal bezde dikkate değer özellik göstermedi. Ama laktat dehidrojenaz izoenzim seviyeleri hafif yüksek.,"[{""text"": ""pineal bez"", ""type"": ""Anatomy""}, {""text"": ""laktat dehidrojenaz"", ""type"": ""Test""}]",,LDH izoenzim,,,beyin,,açıklama,nötr,kesin_tanı,Bilişsel örüntü tanıma programına ihtiyacımız var. Onun zihninde neler olduğunu anlamamız gerekiyor.,"Temporoparietal kavşak MRI,"" MRA ve tam vücut taramasında temizdi.","[SPEAKER=Foreman] [TEST=LDH izoenzim] [ORGAN=beyin] [PREV=Temporoparietal kavşak MRI,"" MRA ve tam vücut taramasında temizdi. || Bilişsel örüntü tanıma programına ihtiyacımız var. Onun zihninde neler olduğunu anlamamız gerekiyor.] [TEXT=MRI pineal bezde dikkate değer özellik göstermedi. Ama laktat dehidrojenaz izoenzim seviyeleri hafif yüksek.]",False
6,16,House,,,,,açıklama,kesin_tanı,0,nötr,,,Serebeller Şistosomiyazis Gecikmiş Aşırı Duyarlılık Alerjisi,Bunu alerjik reaksiyon olsaydı görmemiz gerekirdi. Ama kesinlikle alerji yok.,[],,,,,,,değerlendirme,nötr,kesin_tanı,MRI pineal bezde dikkate değer özellik göstermedi. Ama laktat dehidrojenaz izoenzim seviyeleri hafif yüksek.,Bilişsel örüntü tanıma programına ihtiyacımız var. Onun zihninde neler olduğunu anlamamız gerekiyor.,[SPEAKER=House] [PREV=Bilişsel örüntü tanıma programına ihtiyacımız var. Onun zihninde neler olduğunu anlamamız gerekiyor. || MRI pineal bezde dikkate değer özellik göstermedi. Ama laktat dehidrojenaz izoenzim seviyeleri hafif yüksek.] [TEXT=Bunu alerjik reaksiyon olsaydı görmemiz gerekirdi. Ama kesinlikle alerji yok.],False
6,16,Thirteen,,,,,hipotez,kesin_tanı,0,nötr,,,Serebeller Şistosomiyazis Gecikmiş Aşırı Duyarlılık Alerjisi,"Şiddetli alerjik reaksiyon sistemik bağışıklık tepkisine yol açabilir,"" akciğerlerde sıvıya ve aortayı zayıflatan iltihabına neden olabilir.","[{""text"": ""alerjik reaksiyon"", ""type"": ""Disease""}, {""text"": ""pulmoner ödem"", ""type"": ""Disease""}]",,,,,,,hipotez,nötr,kesin_tanı,Pineal beze daha yakından bakmak için 3 Tesla hızlı spin eko MRI yapalım.,Bunu alerjik reaksiyon olsaydı görmemiz gerekirdi. Ama kesinlikle alerji yok.,"[SPEAKER=Thirteen] [PREV=Bunu alerjik reaksiyon olsaydı görmemiz gerekirdi. Ama kesinlikle alerji yok. || Pineal beze daha yakından bakmak için 3 Tesla hızlı spin eko MRI yapalım.] [TEXT=Şiddetli alerjik reaksiyon sistemik bağışıklık tepkisine yol açabilir,"" akciğerlerde sıvıya ve aortayı zayıflatan iltihabına neden olabilir.]",False
6,16,Taub,,,,,açıklama,kesin_tanı,0,nötr,,,Serebeller Şistosomiyazis Gecikmiş Aşırı Duyarlılık Alerjisi,Sistemik tepkiye yol açabilecek şiddetli alerjik reaksiyon olduğunu düşünüyoruz.,"[{""text"": ""alerjik reaksiyon"", ""type"": ""Disease""}]",,,,,,,açıklama,nötr,kesin_tanı,Eğer içindeyse olmaz.,"Eğer alerji olsaydı hastanede daha iyiye gidiyor olurdu, daha kötüye değil.","[SPEAKER=Taub] [PREV=Eğer alerji olsaydı hastanede daha iyiye gidiyor olurdu, daha kötüye değil. || Eğer içindeyse olmaz.] [TEXT=Sistemik tepkiye yol açabilecek şiddetli alerjik reaksiyon olduğunu düşünüyoruz.]",False
6,16,Foreman,,deri prick testi,,,açıklama,kesin_tanı,0,nötr,,,Serebeller Şistosomiyazis Gecikmiş Aşırı Duyarlılık Alerjisi,Sistemik reaksiyon semende bulunan protein tarafından tetiklenebilir. Çoğu vakada reaksiyon oldukça hafif. Ama nadir durumlarda tekrarlanan maruz kalma aşırı duyarlılık tepkisini tetikleyebilir.,"[{""text"": ""semen proteini alerjisi"", ""type"": ""Disease""}, {""text"": ""aşırı duyarlılık"", ""type"": ""Disease""}, {""text"": ""deri prick testi"", ""type"": ""Test""}]",,deri prick testi,,,,,açıklama,nötr,kesin_tanı,Sistemik tepkiye yol açabilecek şiddetli alerjik reaksiyon olduğunu düşünüyoruz.,Eğer içindeyse olmaz.,[SPEAKER=Foreman] [TEST=deri prick testi] [PREV=Eğer içindeyse olmaz. || Sistemik tepkiye yol açabilecek şiddetli alerjik reaksiyon olduğunu düşünüyoruz.] [TEXT=Sistemik reaksiyon semende bulunan protein tarafından tetiklenebilir. Çoğu vakada reaksiyon oldukça hafif. Ama nadir durumlarda tekrarlanan maruz kalma aşırı duyarlılık tepkisini tetikleyebilir.],False
6,16,Abby,"karın ağrısı,"" kanlı idrar",,,,açıklama,başlangıç,0,üzgün,böbrek,,Serebeller Şistosomiyazis Gecikmiş Aşırı Duyarlılık Alerjisi,Midem. [İdrarında kan çıkıyor],"[{""text"": ""karın ağrısı"", ""type"": ""Symptom""}, {""text"": ""hematüri"", ""type"": ""Symptom""}]","karın ağrısı, "" kanlı idrar",,,,böbrek,,açıklama,üzgün,acil,Sistemik reaksiyon semende bulunan protein tarafından tetiklenebilir. Çoğu vakada reaksiyon oldukça hafif. Ama nadir durumlarda tekrarlanan maruz kalma aşırı duyarlılık tepkisini tetikleyebilir.,Sistemik tepkiye yol açabilecek şiddetli alerjik reaksiyon olduğunu düşünüyoruz.,"[SPEAKER=Abby] [SYMPTOM=karın ağrısı, "" kanlı idrar] [ORGAN=böbrek] [PREV=Sistemik tepkiye yol açabilecek şiddetli alerjik reaksiyon olduğunu düşünüyoruz. || Sistemik reaksiyon semende bulunan protein tarafından tetiklenebilir. Çoğu vakada reaksiyon oldukça hafif. Ama nadir durumlarda tekrarlanan maruz kalma aşırı duyarlılık tepkisini tetikleyebilir.] [TEXT=Midem. [İdrarında kan çıkıyor]]",False
6,16,House,,,,,hipotez,kesin_tanı,0,nötr,,,Serebeller Şistosomiyazis Gecikmiş Aşırı Duyarlılık Alerjisi,Oğlunuzun kız arkadaşıyla hiç cinsel ilişkiye girdiniz mi?,[],,,,,,,hipotez,nötr,kesin_tanı,Midem. [İdrarında kan çıkıyor],Sistemik reaksiyon semende bulunan protein tarafından tetiklenebilir. Çoğu vakada reaksiyon oldukça hafif. Ama nadir durumlarda tekrarlanan maruz kalma aşırı duyarlılık tepkisini tetikleyebilir.,[SPEAKER=House] [PREV=Sistemik reaksiyon semende bulunan protein tarafından tetiklenebilir. Çoğu vakada reaksiyon oldukça hafif. Ama nadir durumlarda tekrarlanan maruz kalma aşırı duyarlılık tepkisini tetikleyebilir. || Midem. [İdrarında kan çıkıyor]] [TEXT=Oğlunuzun kız arkadaşıyla hiç cinsel ilişkiye girdiniz mi?],False
6,16,House,,,,,açıklama,kesin_tanı,0,nötr,,,Serebeller Şistosomiyazis Gecikmiş Aşırı Duyarlılık Alerjisi,Hastanın semeni alerjisi sizin seminizden olan Mısır parazitinden kaynaklanıyor.,"[{""text"": ""Mısır paraziti"", ""type"": ""Disease""}, {""text"": ""semen alerjisi"", ""type"": ""Disease""}]",,,,,,,açıklama,nötr,kesin_tanı,Oğlunuzun kız arkadaşıyla hiç cinsel ilişkiye girdiniz mi?,Midem. [İdrarında kan çıkıyor],[SPEAKER=House] [PREV=Midem. [İdrarında kan çıkıyor] || Oğlunuzun kız arkadaşıyla hiç cinsel ilişkiye girdiniz mi?] [TEXT=Hastanın semeni alerjisi sizin seminizden olan Mısır parazitinden kaynaklanıyor.],False
6,16,House,,,,,açıklama,tedavi,0,nötr,,,Serebeller Şistosomiyazis Gecikmiş Aşırı Duyarlılık Alerjisi,"Riskli, nahoş bir tedavi ama tamamen iyileştirilebilir.",[],,,,,,,açıklama,nötr,tedavi,"Vücudu paraziti öldürebildi ama kabuğunu temizleyemedi. Taramalarda görünmüyor. O küçük mikroskobik atık,"" serebeller şistosomiyazis gecikmiş aşırı duyarlılık alerjisi adı verilen bir alerjik tepkiyi tetikledi.",Hastanın semeni alerjisi sizin seminizden olan Mısır parazitinden kaynaklanıyor.,"[SPEAKER=House] [PREV=Hastanın semeni alerjisi sizin seminizden olan Mısır parazitinden kaynaklanıyor. || Vücudu paraziti öldürebildi ama kabuğunu temizleyemedi. Taramalarda görünmüyor. O küçük mikroskobik atık,"" serebeller şistosomiyazis gecikmiş aşırı duyarlılık alerjisi adı verilen bir alerjik tepkiyi tetikledi.] [TEXT=Riskli, nahoş bir tedavi ama tamamen iyileştirilebilir.]",False
6,17,Maldonado,,,,,açıklama,diğer,0,nötr,,,Preeklampsi (Sezaryen sonrası),Bebek beş hafta erken doğdu. Annenin preeklamsisi nedeniyle sezaryen yapıldı.,"[{""text"": ""prematüre doğum"", ""type"": ""Symptom""}, {""text"": ""preeklampsi"", ""type"": ""Disease""}, {""text"": ""sezaryen"", ""type"": ""Procedure""}]",,,,,,,açıklama,nötr,diğer,,,[SPEAKER=Maldonado] [TEXT=Bebek beş hafta erken doğdu. Annenin preeklamsisi nedeniyle sezaryen yapıldı.],False
6,17,House,,,,,açıklama,kesin_tanı,1,nötr,kalp,,İskemik Kardiyomiyopati,Kalp hastalığı benim ücret aralığımın biraz altında.,[],,,,,kalp,,değerlendirme,nötr,kesin_tanı,Diş ağrısıyla başladı. Kimse bunun kalp problemi olduğunu anlayamadı. Ta ki bir dizi masif kalp krizi geçirene kadar.,Saatte iki miligram morfin alıyorsunuz. İskemik kardiyomiyopati. Kan barsağa ulaşmıyorsa intestinal hipoperfüzyon var demektir. Bu narkotiklerden daha güçlü olur.,[SPEAKER=House] [ORGAN=kalp] [PREV=Saatte iki miligram morfin alıyorsunuz. İskemik kardiyomiyopati. Kan barsağa ulaşmıyorsa intestinal hipoperfüzyon var demektir. Bu narkotiklerden daha güçlü olur. || Diş ağrısıyla başladı. Kimse bunun kalp problemi olduğunu anlayamadı. Ta ki bir dizi masif kalp krizi geçirene kadar.] [TEXT=Kalp hastalığı benim ücret aralığımın biraz altında.],False
6,17,House,,,,,diğer,tedavi,0,nötr,,,İskemik Kardiyomiyopati,"Regülatörü açabilirim. Kendinizi narkotik bir sise bırakırsınız,"" sonuna kadar huzurla uyursunuz.","[{""text"": ""morfin regülatörü"", ""type"": ""Drug""}, {""text"": ""palyatif bakım"", ""type"": ""Procedure""}]",,,,,,,öneri,nötr,tedavi,Kalp hastalığı benim ücret aralığımın biraz altında.,Diş ağrısıyla başladı. Kimse bunun kalp problemi olduğunu anlayamadı. Ta ki bir dizi masif kalp krizi geçirene kadar.,"[SPEAKER=House] [PREV=Diş ağrısıyla başladı. Kimse bunun kalp problemi olduğunu anlayamadı. Ta ki bir dizi masif kalp krizi geçirene kadar. || Kalp hastalığı benim ücret aralığımın biraz altında.] [TEXT=Regülatörü açabilirim. Kendinizi narkotik bir sise bırakırsınız,"" sonuna kadar huzurla uyursunuz.]",False
6,17,House,,ibuprofen,,,açıklama,diğer,0,nötr,bacak,,İskemik Kardiyomiyopati,Rehabilitasyondaydım. Kendime ait şeylerle küçük bir sorunum vardı. Şimdi sadece ibuprofen alıyorum ve iki kat yukarıda.,"[{""text"": ""ibuprofen"", ""type"": ""Drug""}, {""text"": ""Vicodin bağımlılığı"", ""type"": ""Disease""}]",,ibuprofen,,,bacak,,açıklama,nötr,diğer,Hayır teşekkürler.,"Regülatörü açabilirim. Kendinizi narkotik bir sise bırakırsınız,"" sonuna kadar huzurla uyursunuz.","[SPEAKER=House] [TEST=ibuprofen] [ORGAN=bacak] [PREV=Regülatörü açabilirim. Kendinizi narkotik bir sise bırakırsınız,"" sonuna kadar huzurla uyursunuz. || Hayır teşekkürler.] [TEXT=Rehabilitasyondaydım. Kendime ait şeylerle küçük bir sorunum vardı. Şimdi sadece ibuprofen alıyorum ve iki kat yukarıda.]",False
6,17,House,bacak ağrısı,arteriogram,,,açıklama,diğer,0,nötr,damar,,İskemik Kardiyomiyopati,Ağrı yer değiştirdi. Arteryal duvarın hasarlı olduğunu düşünüyorum. Henüz arteriogram yaptırmadım.,"[{""text"": ""arteryal duvar hasarı"", ""type"": ""Disease""}, {""text"": ""arteriogram"", ""type"": ""Test""}]",bacak ağrısı,arteriogram,,,damar,,açıklama,nötr,diğer,Rehabilitasyondaydım. Kendime ait şeylerle küçük bir sorunum vardı. Şimdi sadece ibuprofen alıyorum ve iki kat yukarıda.,Hayır teşekkürler.,[SPEAKER=House] [SYMPTOM=bacak ağrısı] [TEST=arteriogram] [ORGAN=damar] [PREV=Hayır teşekkürler. || Rehabilitasyondaydım. Kendime ait şeylerle küçük bir sorunum vardı. Şimdi sadece ibuprofen alıyorum ve iki kat yukarıda.] [TEXT=Ağrı yer değiştirdi. Arteryal duvarın hasarlı olduğunu düşünüyorum. Henüz arteriogram yaptırmadım.],False
6,17,Nash,,,,,açıklama,diğer,0,üzgün,,,İskemik Kardiyomiyopati,Gracie altı yaşındayken ailemi terk ettim. Aslında bir öğrenciyle ilişki yaşadıktan sonra zorla çıkarıldım.,[],,,,,,,açıklama,üzgün,diğer,Ağrı yer değiştirdi. Arteryal duvarın hasarlı olduğunu düşünüyorum. Henüz arteriogram yaptırmadım.,Rehabilitasyondaydım. Kendime ait şeylerle küçük bir sorunum vardı. Şimdi sadece ibuprofen alıyorum ve iki kat yukarıda.,[SPEAKER=Nash] [PREV=Rehabilitasyondaydım. Kendime ait şeylerle küçük bir sorunum vardı. Şimdi sadece ibuprofen alıyorum ve iki kat yukarıda. || Ağrı yer değiştirdi. Arteryal duvarın hasarlı olduğunu düşünüyorum. Henüz arteriogram yaptırmadım.] [TEXT=Gracie altı yaşındayken ailemi terk ettim. Aslında bir öğrenciyle ilişki yaşadıktan sonra zorla çıkarıldım.],False
6,17,House,,,,,diğer,diğer,0,nötr,,,İskemik Kardiyomiyopati,Haklar hakkında düşünme. Sadece söylemen gerekeni söyle.,[],,,,,,,öneri,nötr,diğer,Gracie altı yaşındayken ailemi terk ettim. Aslında bir öğrenciyle ilişki yaşadıktan sonra zorla çıkarıldım.,Ağrı yer değiştirdi. Arteryal duvarın hasarlı olduğunu düşünüyorum. Henüz arteriogram yaptırmadım.,[SPEAKER=House] [PREV=Ağrı yer değiştirdi. Arteryal duvarın hasarlı olduğunu düşünüyorum. Henüz arteriogram yaptırmadım. || Gracie altı yaşındayken ailemi terk ettim. Aslında bir öğrenciyle ilişki yaşadıktan sonra zorla çıkarıldım.] [TEXT=Haklar hakkında düşünme. Sadece söylemen gerekeni söyle.],False
6,17,Nash,,,morfin,,diğer,tedavi,0,nötr,,,İskemik Kardiyomiyopati,Teklifinizi kabul etmeye hazırım sanırım.,"[{""text"": ""morfin"", ""type"": ""Drug""}, {""text"": ""palyatif sedasyon"", ""type"": ""Procedure""}]",,,morfin,,,,diğer,nötr,tedavi,Haklar hakkında düşünme. Sadece söylemen gerekeni söyle.,Gracie altı yaşındayken ailemi terk ettim. Aslında bir öğrenciyle ilişki yaşadıktan sonra zorla çıkarıldım.,[SPEAKER=Nash] [DRUG=morfin] [PREV=Gracie altı yaşındayken ailemi terk ettim. Aslında bir öğrenciyle ilişki yaşadıktan sonra zorla çıkarıldım. || Haklar hakkında düşünme. Sadece söylemen gerekeni söyle.] [TEXT=Teklifinizi kabul etmeye hazırım sanırım.],False
6,17,Cuddy,,,,,açıklama,kesin_tanı,0,nötr,beyin,,Pilomotor Nöbet (Kompleks Parsiyel Epilepsi),Büyük ihtimalle bütün gün kompleks nöbetler geçiriyordu. Temelde işlevsel görünürdü ama aşağı yukarı otomatik pilotta hareket ediyordu. Havluları muhtemelen iki kez bırakmıştır. Bebeği almış olabilir.,"[{""text"": ""kompleks parsiyel nöbet"", ""type"": ""Disease""}, {""text"": ""otomatik hareket"", ""type"": ""Symptom""}]",,,,,beyin,,açıklama,nötr,kesin_tanı,Sol kolundaki tüyler diken diken. Asimetrik nörolojik işlev. Pilomotor nöbet geçiriyor.,Morfin pompasını açıyor ve birkaç tuşa basıyor.,[SPEAKER=Cuddy] [ORGAN=beyin] [PREV=Morfin pompasını açıyor ve birkaç tuşa basıyor. || Sol kolundaki tüyler diken diken. Asimetrik nörolojik işlev. Pilomotor nöbet geçiriyor.] [TEXT=Büyük ihtimalle bütün gün kompleks nöbetler geçiriyordu. Temelde işlevsel görünürdü ama aşağı yukarı otomatik pilotta hareket ediyordu. Havluları muhtemelen iki kez bırakmıştır. Bebeği almış olabilir.],False
6,17,Sarah,,,,,açıklama,diğer,0,üzgün,,,Preeklampsi (Sezaryen sonrası),Dikişleri attı. [Yatağa geri uzandı],"[{""text"": ""dikiş açılması"", ""type"": ""Symptom""}, {""text"": ""sezaryen sonrası komplikasyon"", ""type"": ""Disease""}]",,,,,,,açıklama,üzgün,diğer,Büyük ihtimalle bütün gün kompleks nöbetler geçiriyordu. Temelde işlevsel görünürdü ama aşağı yukarı otomatik pilotta hareket ediyordu. Havluları muhtemelen iki kez bırakmıştır. Bebeği almış olabilir.,Sol kolundaki tüyler diken diken. Asimetrik nörolojik işlev. Pilomotor nöbet geçiriyor.,[SPEAKER=Sarah] [PREV=Sol kolundaki tüyler diken diken. Asimetrik nörolojik işlev. Pilomotor nöbet geçiriyor. || Büyük ihtimalle bütün gün kompleks nöbetler geçiriyordu. Temelde işlevsel görünürdü ama aşağı yukarı otomatik pilotta hareket ediyordu. Havluları muhtemelen iki kez bırakmıştır. Bebeği almış olabilir.] [TEXT=Dikişleri attı. [Yatağa geri uzandı]],False
6,17,Cuddy,,,,,diğer,tedavi,0,nötr,,,Preeklampsi (Sezaryen sonrası),Rahatlamanıza yardımcı olacak bir şey vereyim mi?,[],,,,,,,öneri,nötr,tedavi,Dikişleri attı. [Yatağa geri uzandı],Büyük ihtimalle bütün gün kompleks nöbetler geçiriyordu. Temelde işlevsel görünürdü ama aşağı yukarı otomatik pilotta hareket ediyordu. Havluları muhtemelen iki kez bırakmıştır. Bebeği almış olabilir.,[SPEAKER=Cuddy] [PREV=Büyük ihtimalle bütün gün kompleks nöbetler geçiriyordu. Temelde işlevsel görünürdü ama aşağı yukarı otomatik pilotta hareket ediyordu. Havluları muhtemelen iki kez bırakmıştır. Bebeği almış olabilir. || Dikişleri attı. [Yatağa geri uzandı]] [TEXT=Rahatlamanıza yardımcı olacak bir şey vereyim mi?],False
6,17,Taub,,,,,açıklama,diğer,1,nötr,,,İskemik Kardiyomiyopati,House'un dosyasında 30'dan fazla tıbbi ihmal uzlaşması var.,"[{""text"": ""tıbbi ihmal"", ""type"": ""Disease""}]",,,,,,,açıklama,nötr,diğer,"Hayır, rahatlamak istemiyorum. Bebeğimi bulmak istiyorum.",Rahatlamanıza yardımcı olacak bir şey vereyim mi?,"[SPEAKER=Taub] [PREV=Rahatlamanıza yardımcı olacak bir şey vereyim mi? || Hayır, rahatlamak istemiyorum. Bebeğimi bulmak istiyorum.] [TEXT=House'un dosyasında 30'dan fazla tıbbi ihmal uzlaşması var.]",False
6,17,Foreman,,,,,açıklama,diğer,0,nötr,,,İskemik Kardiyomiyopati,"BT haritalama olmadan beyin biyopsisi yapmış,"" beyin herniasyonuna ve ölüme neden olmuş.","[{""text"": ""beyin biyopsisi"", ""type"": ""Procedure""}, {""text"": ""beyin herniasyonu"", ""type"": ""Disease""}]",,,,,,,açıklama,nötr,diğer,House'un dosyasında 30'dan fazla tıbbi ihmal uzlaşması var.,"Hayır, rahatlamak istemiyorum. Bebeğimi bulmak istiyorum.","[SPEAKER=Foreman] [PREV=Hayır, rahatlamak istemiyorum. Bebeğimi bulmak istiyorum. || House'un dosyasında 30'dan fazla tıbbi ihmal uzlaşması var.] [TEXT=BT haritalama olmadan beyin biyopsisi yapmış,"" beyin herniasyonuna ve ölüme neden olmuş.]",False
6,17,Taub,,,Vicodin,,açıklama,diğer,0,nötr,,,İskemik Kardiyomiyopati,Bir gece için House'un ayakkabılarına girmek istedim. [Vicodin alıyor],"[{""text"": ""Vicodin"", ""type"": ""Drug""}, {""text"": ""opiyat"", ""type"": ""Drug""}]",,,Vicodin,,,,açıklama,nötr,diğer,"BT haritalama olmadan beyin biyopsisi yapmış,"" beyin herniasyonuna ve ölüme neden olmuş.",House'un dosyasında 30'dan fazla tıbbi ihmal uzlaşması var.,"[SPEAKER=Taub] [DRUG=Vicodin] [PREV=House'un dosyasında 30'dan fazla tıbbi ihmal uzlaşması var. || BT haritalama olmadan beyin biyopsisi yapmış,"" beyin herniasyonuna ve ölüme neden olmuş.] [TEXT=Bir gece için House'un ayakkabılarına girmek istedim. [Vicodin alıyor]]",False
6,17,Foreman,,,Vicodin,,açıklama,diğer,0,nötr,,,İskemik Kardiyomiyopati,Bir? House'un daha büyük beden giydiğini düşünüyorum. [İkişer Vicodin alıyorlar],"[{""text"": ""Vicodin"", ""type"": ""Drug""}]",,,Vicodin,,,,açıklama,nötr,diğer,Bir gece için House'un ayakkabılarına girmek istedim. [Vicodin alıyor],"BT haritalama olmadan beyin biyopsisi yapmış,"" beyin herniasyonuna ve ölüme neden olmuş.","[SPEAKER=Foreman] [DRUG=Vicodin] [PREV=BT haritalama olmadan beyin biyopsisi yapmış,"" beyin herniasyonuna ve ölüme neden olmuş. || Bir gece için House'un ayakkabılarına girmek istedim. [Vicodin alıyor]] [TEXT=Bir? House'un daha büyük beden giydiğini düşünüyorum. [İkişer Vicodin alıyorlar]]",False
6,17,Taub,,,,,açıklama,diğer,0,nötr,,,İskemik Kardiyomiyopati,Akademik uyarı. Laboratuvar sonuçlarını tahrif etmiş.,"[{""text"": ""akademik ihlal"", ""type"": ""Disease""}]",,,,,,,açıklama,nötr,diğer,Yüzümü hissedemiyorum.,Bir? House'un daha büyük beden giydiğini düşünüyorum. [İkişer Vicodin alıyorlar],[SPEAKER=Taub] [PREV=Bir? House'un daha büyük beden giydiğini düşünüyorum. [İkişer Vicodin alıyorlar] || Yüzümü hissedemiyorum.] [TEXT=Akademik uyarı. Laboratuvar sonuçlarını tahrif etmiş.],False
6,17,Wilson,,,,,açıklama,diğer,0,nötr,,,İskemik Kardiyomiyopati,"O kadın,"" şu an dahil olmadığım kadın",[],,,,,,,açıklama,nötr,diğer,Akademik uyarı. Laboratuvar sonuçlarını tahrif etmiş.,Yüzümü hissedemiyorum.,"[SPEAKER=Wilson] [PREV=Yüzümü hissedemiyorum. || Akademik uyarı. Laboratuvar sonuçlarını tahrif etmiş.] [TEXT=O kadın,"" şu an dahil olmadığım kadın]",False
6,17,Wilson,,,,,açıklama,diğer,0,nötr,,,İskemik Kardiyomiyopati,Hadley'in hipoproteinemisi var. Karaciğer ve böbrek yetmezliğini göze almak istemiyorsanız ızgarayı açmak zorunda kalacaksınız.,"[{""text"": ""hipoproteinemi"", ""type"": ""Disease""}, {""text"": ""karaciğer yetmezliği"", ""type"": ""Disease""}, {""text"": ""böbrek yetmezliği"", ""type"": ""Disease""}]",,,,,,,açıklama,nötr,diğer,Huntington'ım var. Babama hiç söylemedim. O kadar çok şeyle uğraştı ki.,"O kadın,"" şu an dahil olmadığım kadın","[SPEAKER=Wilson] [PREV=O kadın,"" şu an dahil olmadığım kadın || Huntington'ım var. Babama hiç söylemedim. O kadar çok şeyle uğraştı ki.] [TEXT=Hadley'in hipoproteinemisi var. Karaciğer ve böbrek yetmezliğini göze almak istemiyorsanız ızgarayı açmak zorunda kalacaksınız.]",False
6,17,Chase,,,,,soru,diğer,0,üzgün,,,İskemik Kardiyomiyopati,Beni hiç sevdin mi?,[],,,,,,,soru,üzgün,diğer,Hadley'in hipoproteinemisi var. Karaciğer ve böbrek yetmezliğini göze almak istemiyorsanız ızgarayı açmak zorunda kalacaksınız.,Huntington'ım var. Babama hiç söylemedim. O kadar çok şeyle uğraştı ki.,[SPEAKER=Chase] [PREV=Huntington'ım var. Babama hiç söylemedim. O kadar çok şeyle uğraştı ki. || Hadley'in hipoproteinemisi var. Karaciğer ve böbrek yetmezliğini göze almak istemiyorsanız ızgarayı açmak zorunda kalacaksınız.] [TEXT=Beni hiç sevdin mi?],False
6,17,Cameron,,,,,açıklama,diğer,0,üzgün,,,İskemik Kardiyomiyopati,Ölmekte olan bir adamla evlendim. Bu bile ne kadar bozuk olduğumu gösteriyor. Seni hayatımdan ittim. Düzeltilemezim.,[],,,,,,,açıklama,üzgün,diğer,Bilmiyorum.,Beni hiç sevdin mi?,[SPEAKER=Cameron] [PREV=Beni hiç sevdin mi? || Bilmiyorum.] [TEXT=Ölmekte olan bir adamla evlendim. Bu bile ne kadar bozuk olduğumu gösteriyor. Seni hayatımdan ittim. Düzeltilemezim.],False
